J23103,J23113,J23109,J23117,J23114,J23115,J23116,J23105,J23110,J23107,J23106,J23108,J23118,J23111,J23101,J23104,J23102,J23100
180.090026528177,174.710785381995,173.078182348352,545.354572242875,520.720394571957,608.2049179971,930.377181994277,699.20385015196,725.348025015957,1027.78998390128,660.166479650909,1667.76864220182,749.941047382123,1307.44432222743,2397.91511482828,1749.67162641707,1190.29875446807,889.452240515843
204.470412659187,175.059278226176,196.509312865988,619.184063558503,591.214938499241,690.543018742667,1056.33060307921,793.861284434287,823.544828415771,1166.93104102794,749.539078427891,1893.54929345687,851.467226611209,1484.44467052664,2722.54217794747,1986.54021196224,1351.44006698074,1009.86528885017
193.391544342442,165.574000303228,185.861802686189,585.634668246106,559.181000848597,653.127164428087,999.095194306557,750.847312301951,778.922505859191,1103.70294279047,708.926626777008,1790.95066805848,805.331978205496,1404.01265684615,2575.02603669264,1878.90303782041,1278.21467292331,955.147521094348
207.98884003171,178.071613107857,199.890749506876,629.838681649802,601.388277495368,702.425547013874,1074.50742612158,807.521663150279,837.715987113568,1187.01102259203,762.436782188639,1926.13256836044,866.118860351039,1509.98827213555,2769.39035904692,2020.72362934515,1374.69499008746,1027.24255937377
222.484094632691,190.481862469372,213.821628231145,673.733690856391,643.300507954519,751.379313671003,1149.39249548349,863.799837024348,896.098477802354,1269.73674472221,815.572879650847,2060.36949169424,926.480817240579,1615.22307437668,2962.39599501164,2161.55283672526,1470.50087023455,1098.83362374441
192.700834358366,164.982642415779,185.197985644911,583.543037436941,557.183850965416,650.794479951755,995.526863394799,748.165614211752,776.140535461014,1099.76099876891,706.394651034443,1784.55417584564,802.455684726721,1398.99813791694,2565.82917031026,1872.19241822354,1273.64944935378,951.736152043396
226.930895447088,194.289033056354,218.095291892918,687.199640097094,656.158187634487,766.397169888861,1172.36546122928,881.064647909361,914.008843248707,1295.11503704384,831.873775907813,2101.55020058381,944.998436036795,1647.50661938438,3021.60555309235,2204.75590223241,1499.89184525291,1120.79606677218
237.167244560151,203.052980192269,227.93308653667,718.197690902587,685.756027403233,800.967645516649,1225.24826559841,920.807519012959,955.23775389786,1353.53480238535,869.397755934496,2196.34646659871,987.625218447858,1721.8219870159,3157.90347437135,2304.20754842572,1567.54863799414,1171.35269019458
229.14702649524,196.186394619323,220.225137398825,693.910601404048,662.566008523091,773.881547721417,1183.81438929741,889.668829890901,922.934747197651,1307.76269631855,839.997576324235,2122.07323531466,954.226973959891,1663.59561671575,3051.11353995452,2226.28680924666,1514.53928618679,1131.74138542227
196.317634666063,168.079200216584,188.673965049441,594.495551702819,567.641629886435,663.009235965524,1014.21189855739,762.207928209507,790.707910515818,1120.40240352456,719.652966182502,1818.04845786985,817.516968592444,1425.25592197135,2613.98719600629,1907.33158166746,1297.55456494739,969.599279720134
184.271207169799,157.765537348329,177.096567816294,558.016161694778,532.810048149422,622.325714569202,951.977906574951,715.437384341293,742.188552940256,1051.65235799932,675.493676598888,1706.48950918102,767.352555671181,1337.79947845392,2453.5879161025,1790.29404884992,1217.93412221094,910.102803800148
180.067910687524,155.225433730615,173.056927592744,545.287600323043,520.656447836576,608.130227780712,930.262927618835,699.117984869843,725.25894911515,1027.66376680894,660.085408328138,1667.56383293921,749.848951350916,1307.28376236273,2397.62064039456,1749.45675911081,1190.15258058998,889.343011901692
210.57982711254,180.289911209595,202.380855944658,637.684794387931,608.879973960022,711.17589879852,1087.89292728075,817.58123267523,848.151697508822,1201.79801897063,771.934714156041,1950.12705094819,876.908394911118,1528.79870496796,2803.88958814484,2045.89646466056,1391.82002890615,1040.0392661577
220.614434715434,188.881135442969,212.024763927625,668.071924882607,637.894489261547,745.065047531009,1139.73349904355,856.540837523807,888.568054521411,1259.06642736314,808.7191586008,2043.0550393523,918.695073945259,1601.64943962056,2937.50130283125,2143.38808339973,1458.14341816631,1089.59950215275
159.3400577888,152.741577963754,153.136118135071,482.518830896892,460.723002614033,538.127561250193,823.179144355084,618.641598522578,641.773442156451,909.368045453409,584.10211295819,1475.60837737568,663.532857047831,1156.80061731104,2121.62739011865,1548.07450162211,1053.15255919075,786.969573698174
238.631629962235,204.306727608337,229.340455776023,722.632191190849,689.990217153099,805.913207581138,1232.813541644,926.493030481765,961.135854307644,1361.89218162422,874.765838633926,2209.90777313399,993.723294745484,1732.4533496539,3177.40189944956,2318.43484150553,1577.22744227755,1178.5851888619
234.205977283519,200.517663197794,225.08711684269,709.23028343379,677.193686142876,790.966773420214,1209.94983093726,909.310327741091,943.310667139873,1336.63458361559,858.542466327361,2168.9229118336,975.293742208842,1700.32333902262,3118.47393072268,2275.43724152952,1547.976245125,1156.72719502006
157.464061746261,134.814346180291,151.333164404679,476.837877659051,455.298663363723,531.791896576188,813.487414362382,611.357998863561,634.217498883932,898.661567257304,577.22516520535,1458.23524776403,655.720728502188,1143.18098261153,2096.64833185271,1529.84818942604,1040.75322872326,777.704158420033
187.730818007376,160.727515897172,180.421477956761,568.492669610436,542.813322373641,634.009606044675,969.850872912473,728.869406448761,756.12281646799,1071.39666830682,688.175773168227,1738.52809888177,781.759262278338,1362.91607504678,2499.6529496792,1823.90603190999,1240.8002994796,927.189583507595
194.202004175957,166.267883157189,186.640707090588,588.088929508361,561.524400827088,655.864271341145,1003.28217428852,753.993942056589,782.186792343725,1108.32830997653,711.897576504235,1798.45613364232,808.706940762416,1409.896553518,2585.8173832331,1886.77709171661,1283.57137894961,959.150326406031
227.580207714583,194.844947897102,218.719323046675,689.165908972269,658.035638299849,768.590044874886,1175.71992415714,883.58561837139,916.624076195949,1298.82072057236,834.253997634079,2107.56331890914,947.702338808929,1652.22059302221,3030.25120510587,2211.06432071078,1504.18345205735,1124.00297535147
222.903545047061,190.840978909919,214.224747252804,675.003884468532,644.513325729524,752.795892977444,1151.55945110026,865.428363324943,897.787896897466,1272.13058597452,817.110483419259,2064.25391695384,928.227516317382,1618.26826279326,2967.98101550351,2165.6280234686,1473.27321313111,1100.90526045878
248.691421229614,212.919513074313,239.008566892045,753.095583690907,719.077549633676,839.887407267797,1284.78421670706,965.550411512112,1001.65364348529,1419.30431545569,911.642600301621,2303.06898114905,1035.61484501588,1805.4869164143,3311.34893692356,2416.1711331122,1643.71728209051,1228.26980524176
182.894964180858,156.58725389316,175.773909146141,553.848577176049,528.830717333364,617.677829451022,944.867989948945,710.09408790693,736.645463446545,1043.79801544234,670.448702667413,1693.74446746353,761.621526982497,1327.8080251981,2435.26311528771,1776.92310679818,1208.83789213555,903.305634442096
180.345666233389,154.404648337357,173.323868666286,546.128708849838,521.459562702101,609.068271337332,931.697862284721,700.196377442793,726.377664240661,1029.24894269856,661.10359297974,1670.13605750113,751.005596663253,1309.30025332788,2401.31898079962,1752.15530387228,1191.98839619101,890.714827417235
207.768436793675,177.88291279045,199.67892771664,629.171249277688,600.750993669677,701.681195225496,1073.36878370224,806.665942288935,836.82826969524,1185.75316148312,761.628837225986,1924.09146916065,865.201044754223,1508.38815597296,2766.45566984713,2018.58229315127,1373.23824256639,1026.15400295748
199.812191354761,171.071097986476,192.032460416747,605.077883800176,577.745948114784,674.811147516427,1032.26540139165,775.775628422652,804.782925336565,1140.34615294844,732.463165789846,1850.41067234759,832.069198684143,1450.62622364447,2660.51753677528,1941.28308249732,1320.65171560122,986.858654579993
193.933538608791,179.052769328012,186.382694288414,587.275953202199,560.748147423396,654.957602152346,1001.89523330874,752.951618048901,781.105494435769,1106.79615283116,710.913446667618,1795.96994124699,807.58898130343,1407.94750731999,2582.24273974102,1884.16880410294,1281.79696513906,957.824393455604
182.356581200333,156.126312210917,175.256488223545,552.218228035081,527.27401259266,615.859587859114,942.086607493119,708.003803063862,734.477020034354,1040.72541533475,668.475120877186,1688.7586374888,759.379562204704,1323.89939247344,2428.09449683918,1771.69242610291,1205.27946858762,900.646597972862
156.224788433726,150.816639237174,150.142142466921,473.085069242732,451.715372824392,527.606589161016,807.085107502499,606.546490485111,629.226081718683,891.588922966581,572.682288979307,1446.75864792332,650.560076666477,1134.18392215572,2080.14729476131,1517.80798156933,1032.56229495089,771.583472862389
197.581636536243,169.161387376049,189.888752733096,598.32324395494,571.29642168845,667.27805733571,1020.74195755446,767.115445806496,795.798926813759,1127.61617591856,724.286491319878,1829.75406269101,822.78059648284,1434.43251048273,2630.81749609624,1919.61204078354,1305.90894125975,975.84209792124
203.096515651545,173.883003305091,195.188908835844,615.023583217902,587.24239095892,685.903056536103,1049.23280621082,788.527096328621,818.011187823447,1159.09008719729,744.502704296443,1880.82597728476,845.745967190185,1474.47024897428,2704.24861408746,1973.19206238264,1342.359342587,1003.07970613221
177.869817943812,152.28492740104,170.944418065986,538.631263205952,514.30078371193,600.706769398742,918.907188647153,690.583837038207,716.405697987419,1015.11905376054,652.027731972942,1647.20784642909,740.695529552709,1291.32572219304,2368.35283519982,1728.10110394184,1175.62436320068,878.486783195153
233.280074567535,199.724942827841,224.197264349449,706.426434218214,674.516489426893,787.839789676002,1205.16645244426,905.71548822464,939.581411726104,1331.35037351301,855.148330914678,2160.34835862143,971.438045888589,1693.60133296662,3106.14545168183,2266.44159783836,1541.85652339004,1152.15422526095
228.884811225087,195.961896535048,219.973131536996,693.116552453938,661.807827509022,772.99598720507,1182.45973846624,888.650772811371,921.878623591022,1306.26621018057,839.036358564734,2119.64492535492,953.135042340306,1661.69194735231,3047.62211973675,2223.73924663564,1512.80618349653,1130.44632225841
224.307961832602,192.04338362759,215.574482766685,679.256785809569,648.574119526985,757.538927405004,1158.81491858208,870.881045200773,903.444461901813,1280.14571892346,822.258735674795,2077.25986914708,934.075867919153,1628.46425636211,2986.68095298749,2179.27268913218,1482.5556569333,1107.84157825826
175.961273746779,150.650909230635,169.110183450544,532.851746570606,508.782333265251,594.261182215331,909.047309085921,683.173868388213,708.718660616936,1004.22682031842,645.031470558008,1629.53329650852,732.747862146075,1277.46978956737,2342.94039529068,1709.55856889041,1163.00990684032,869.060614823144
139.795900480526,119.687582759909,134.352916823714,423.334567591598,404.212148007943,472.122503545672,722.210543530988,542.760938713899,563.055502149154,797.827781328389,512.457959327462,1294.61483028495,582.145974694995,1014.91104131376,1861.39515449977,1358.19248447904,923.976132546567,690.442326509844
169.80136881822,145.377048349194,163.190115754253,514.198118814907,490.971307375803,573.457784358329,877.224142088452,659.257889665514,683.908431198058,969.071688691152,622.450748959667,1572.48795936884,707.096438561135,1232.74919687511,2260.92069981474,1649.71177402507,1122.29622987855,838.637268535205
179.721494471044,159.330823475314,172.723999166666,544.238571283522,519.654804422951,606.960301546601,928.473279688303,697.77301559538,723.863689625765,1025.68673829479,658.815530264726,1664.35575909896,748.406385400844,1304.7687984633,2393.00807690322,1746.09113894521,1187.86295467924,887.632086061771
295.416964367029,252.924028886565,283.91484088939,894.591418200845,854.181884549728,997.690177804982,1526.17670239554,1146.96345415503,1189.84996443602,1685.97119398752,1082.92714013691,2735.78253634549,1230.1919875457,2144.71195433414,3933.50380189737,2870.13495683161,1952.54813114149,1459.04404540431
260.322550783917,222.877614680561,250.186835898531,788.317354741046,752.708320240991,879.168373200033,1344.87270548548,1010.70855115352,1048.50030686561,1485.68421826225,954.279508076339,2410.78195958553,1084.0498508202,1889.9283182511,3466.21848688405,2529.17382269291,1720.59282755209,1285.71515322269
195.665049602698,167.520483340689,188.046788526829,592.519372038988,565.754716112038,660.805308004592,1010.84052778261,759.674251038966,788.079495739094,1116.67804185556,717.260747178151,1812.00503100146,814.799437059128,1420.51818800398,2605.2979664175,1900.99136621408,1293.24132671269,966.376207027396
197.487247368251,169.080575196887,189.798038627798,598.037411555848,571.023500606988,666.959283679636,1020.2543262857,766.748977596426,795.418755863115,1127.07748844473,723.940483459518,1828.87994824072,822.387535784974,1433.74724998191,2629.56069572273,1918.69499916684,1305.28507934323,975.375916319905
202.039037604816,172.977633470928,194.172603925852,611.821293235786,584.184751419632,682.331713019232,1043.76968610304,784.421412432747,813.751986870014,1153.05496484445,740.626245544809,1871.03293788024,841.342357455452,1466.79301279008,2690.16819752727,1962.91809347059,1335.36997828868,997.856894874469
235.020384687032,201.214925801156,225.869815117595,711.696498858024,679.548500302635,793.717212173649,1214.15720476958,912.47228403099,946.590853239487,1341.2824799388,861.52788689142,2176.46493487475,978.685143459433,1706.23589484945,3129.31783951742,2283.34964819491,1553.35904247763,1160.74949710815
198.655389776858,170.080691371431,190.920699158776,601.57481901725,574.401120054621,670.904365878427,1026.28915821526,771.284318533234,800.123679313656,1133.74418226716,728.222610995886,1839.69782259089,827.251980298037,1442.22790373675,2645.11461834616,1930.04413197201,1313.00587588489,981.145291240924
181.343119817244,155.258627659757,174.282486178862,549.149230769022,524.343644812392,612.436898611529,936.850885316626,704.069014920968,730.395104856565,1034.94150004143,664.760016568333,1679.37322538473,755.159249143689,1316.54171500145,2414.6001661666,1761.84610279092,1198.58103089371,895.641181985963
242.013186941592,207.201879608023,232.590351102141,732.872333832526,699.767802944518,817.333493451385,1250.28326783517,939.622006611403,974.755740559765,1381.19103154043,887.161808637582,2241.22352559798,1007.8049650732,1757.00327925401,3222.42763879101,2351.28848928356,1599.57772529037,1195.28646593818
307.667205833219,264.642531248372,364.224782999448,586.685392250412,560.184262663857,654.298980966177,1000.8877338541,752.194454705536,780.320019733928,1105.68316568111,710.198556641197,1794.16392533215,806.776874976158,1406.53168428917,2579.64605291635,1882.27409597431,1280.50799828863,956.861211356357
167.009978165224,149.694058983134,160.507408500783,505.745137354049,482.900155017982,564.030624198861,862.803320349197,648.420248461946,672.665555974857,953.140971096099,612.218185967451,1546.63758947912,695.472372141035,1212.4838444248,2223.75307889063,1622.59191004398,1103.84663063338,824.850782307581
314.721996963408,269.452215182584,302.468227861289,953.051556147938,910.001323219411,1062.88765705225,1625.90994232883,1221.91570653079,1267.60478260448,1796.14675186796,1153.6947204099,2914.56160935478,1310.58309328419,2284.86549723232,4190.55207018594,3057.69374857656,2080.14407133554,1554.39027210607
186.218963851803,159.433127658718,178.968488170114,563.914422873506,538.441879337055,628.903731219508,962.040364824017,722.999596405286,750.033526311293,1062.76838062108,682.633681499569,1724.52719610633,775.463513919714,1351.94009170197,2479.52247382246,1809.21755431752,1230.80775212421,919.722639935364
166.846748024572,167.251156418974,160.350533761003,505.250838445619,482.428184054987,563.479358944346,861.960044343281,647.786503523346,672.00811445837,952.209401997761,611.619823751595,1545.1259560184,694.792639981489,1211.29880200615,2221.57965469269,1621.00604129167,1102.76776670707,824.044599882484
182.582593273901,156.319814585929,175.473700468087,552.902645268386,527.927514057428,616.622881958852,943.25422615672,708.881300363774,735.387328141653,1042.01528657266,669.303626474316,1690.85167871002,760.320734430841,1325.54022849328,2431.10386819521,1773.88825515559,1206.77328751168,901.76285604164
186.818271482154,159.946230556297,179.544461628102,565.729266053291,540.174744347753,630.927729189854,965.136494881982,725.326422663491,752.44735574112,1066.18868318655,684.830598320472,1730.07723400793,777.959184561082,1356.29103424818,2487.50230953549,1815.04015080737,1234.76885502204,922.682579054982
200.088170590017,171.30738021969,192.297694340718,605.913613244457,578.543926876,675.74319206872,1033.69115932027,776.847124427029,805.894486021505,1141.9211912736,733.474838916383,1852.96644694173,833.218446983639,1452.62981868604,2664.1922254427,1943.96436944428,1322.47579073918,988.221697019747
264.169115772123,227.227283734218,337.862339989098,784.519972260336,749.082469089577,874.933354704113,1338.39435508525,1005.83989397863,1043.44960403335,1478.52756848362,949.682673738142,2399.16904617815,1078.82790322896,1880.82439501211,3449.52145836217,2516.99060700293,1712.30460578393,1279.5217690879
222.792769638532,190.746137495897,214.118284908793,674.668430714105,644.193024735902,752.421779265765,1150.98716559167,864.99827514272,897.341727138117,1271.4983807517,816.704407564363,2063.22805363295,927.76621911232,1617.46403902964,2966.50603084398,2164.55178069744,1472.54104692879,1100.35814834375
182.380072366969,156.146424395475,175.279064756521,552.289364762524,527.341936007384,615.938922863683,942.207967047769,708.095008082114,734.571635331233,1040.85948153621,668.561233812367,1688.97618330096,759.477385445951,1324.06993713398,2428.40728386368,1771.92065544202,1205.43473263487,900.762619227339
161.321050108679,150.076284245657,155.039980090009,488.517737333029,466.450932818375,544.817822197411,833.413303834388,626.332848748276,649.752278600074,920.673746850695,591.363951668761,1493.95385122134,671.782217014433,1171.18251957922,2148.00448338569,1567.32090921648,1066.24585889435,796.753558360341
236.984070881355,202.896154314221,227.757044764722,717.6429983126,685.226390797938,800.349026404647,1224.30195771907,920.096342808871,954.499985856448,1352.48941372053,868.726285531461,2194.65014102499,986.862436281754,1720.49215553695,3155.46450014557,2302.42791745629,1566.33795794747,1170.44800800785
222.10539048243,190.15763132833,213.45766900898,672.586886428332,642.205505758389,750.100343751932,1147.43604233103,862.329509072072,894.573172305142,1267.57544606507,814.184641831539,2056.86240738396,924.903796055291,1612.47370174008,2957.35351473961,2157.87352188873,1467.99783835068,1096.96323002281
290.575168244069,248.778679329235,279.261561146926,879.929331107914,840.182097686516,981.338332726748,1501.16312046925,1128.16506450465,1170.34867764616,1658.33862790262,1065.17828661457,2690.94387480782,1210.02950700381,2109.56076371917,3869.03484528724,2823.09429910861,1920.54644839618,1435.13074774585
216.500150028972,185.358651684747,208.070669806344,655.612911973751,625.998261654625,731.170173791543,1118.47837089289,840.567028485885,871.996963222185,1235.58583449976,793.637186044601,2004.95367906348,901.562137566294,1571.77994458498,2882.71922729621,2103.41559120968,1430.95019690785,1069.27933338471
155.937256832289,133.507157708589,149.865805970649,472.214356541254,450.883991032527,526.635529644592,805.599667990739,605.430142141782,628.067991605353,889.947954248276,571.628267672475,1444.09588975863,649.362721352062,1132.09645753035,2076.31878528543,1515.0144571614,1030.66186485124,770.163374081535
257.823275222301,220.737836263651,248.4265549807,780.74896585745,745.481802583806,870.727752043442,1331.96100238415,1001.00505380299,1038.43398266356,1471.42062777499,945.117768356501,2387.63679441319,1073.6422265419,1871.78370632721,3432.94040502213,2504.8920141938,1704.07395282363,1273.37140331715
151.424955915932,129.64390858964,145.529192467571,458.550057726317,437.836921414683,511.396464707359,782.288317041423,587.911025538913,609.893811607413,864.195846951794,555.087263883958,1402.30860082567,630.572343336396,1099.33738515413,2016.23708737812,1471.17502287729,1000.83796919157,747.877430560353
174.316868028182,188.124119417228,167.529803024682,527.872102808273,504.027624683482,588.707650659396,900.552015992693,676.789423720061,702.09549295294,994.842048936981,639.00347691898,1614.30486689804,725.900135091445,1265.53148869826,2321.04498329285,1693.58228145454,1152.14126454835,860.939008208273
220.717798796802,188.969631579126,212.124103506103,668.384935411099,638.193360810805,745.414131507752,1140.26749631478,856.942151050453,888.984373702009,1259.65633547507,809.098066322869,2044.01226822809,919.125508483679,1602.39985753049,2938.87760499423,2144.39232113486,1458.82659946003,1090.11001023326
211.519668441453,181.094565254877,203.284104347915,640.530852971998,611.597473407722,714.34995640405,1092.74831513299,821.230189190903,851.937093429393,1207.16177799125,775.379945152449,1958.83068616455,880.822135189609,1535.62190463632,2816.40366108706,2055.02752948538,1398.03187741753,1044.6810777663
186.572756259901,159.736030376026,179.308505594192,564.98578874035,539.464850602556,630.098568527846,963.868119475416,724.373203920737,751.458494864117,1064.78750572441,683.930598897407,1727.80357901021,776.936796223016,1354.50860637284,2484.2332519774,1812.65483815842,1233.1461307164,921.469996277783
136.126691584025,213.557285149609,130.826569370134,412.223347904436,393.602832538415,459.73075182553,703.254756255664,528.515147112306,548.277041188509,776.887276041297,499.007526968687,1260.63520544262,566.866448027395,988.272773602439,1812.53930366782,1322.54414336116,899.72462421162,672.320356421716
327.934813479135,280.764493044679,315.166600504854,993.063043946405,948.205454575901,1107.51033905403,1694.16970791993,1273.21478376038,1320.82200151072,1871.55348446603,1202.12971002936,3036.92219469595,1365.60464915653,2380.78986498967,4366.48192617692,3186.06337907915,2167.47372164921,1619.64746307882
325.330092916544,278.534436892603,312.663295301397,985.175343024768,940.674048505003,1098.71360618261,1680.7132571457,1263.10189366289,1310.33097681481,1856.68810987143,1192.58143443948,3012.8005297724,1354.757924857,2361.87972778662,4331.79983451781,3160.75711558988,2150.25791186141,1606.78292757412
226.765575749435,194.147493033172,251.580699074246,686.699013523068,655.680174832489,765.838847725813,1171.51139019938,880.422790215554,913.342985630156,1294.1715426557,831.267753881381,2100.01921625892,944.310002426111,1646.30640688947,3019.40430625251,2203.14973230813,1498.79917047242,1119.97956416893
245.014689819786,209.771644693431,235.474989815824,741.961584080192,708.446483231111,827.47025031179,1265.78956678685,951.275413571989,986.844884121733,1398.32087850825,898.16459222843,2269.01969219439,1020.30399267394,1778.79403564346,3262.39292314115,2380.44970672479,1619.41605396588,1210.1106819783
197.101831549074,168.750597797005,189.427629057,596.870282630083,569.909091989781,665.657646930416,1018.26319945511,765.252591428502,793.866417798432,1124.87788568924,722.527642285286,1825.31070884516,820.782565489376,1430.94915097446,2624.42884896744,1914.95047685105,1302.73768691755,973.47237412767
206.272477975411,176.602133495415,198.241214378903,624.641137326713,596.425511125603,696.629002564252,1065.64039376002,800.857846274051,830.803001137891,1177.2155899175,756.145014019369,1910.23776912395,858.971488655883,1497.52757195878,2746.53684185521,2004.04824732395,1363.35075488902,1018.76556536171
170.403900818785,145.892911821837,163.769188040903,516.022726139173,492.713495475415,575.492671759141,880.336929817754,661.597234618461,686.335247413502,972.510393027527,624.65948554191,1578.06785735563,709.605536306834,1237.12354818309,2268.943468311,1655.56569700859,1126.27864413893,841.613132597287
171.75870453365,153.809253457843,165.071242179759,520.125387539345,496.630835811092,580.068151579911,887.336087331866,666.85729255668,691.791986011451,980.242379718487,629.625868280048,1590.61435532417,715.247286361016,1246.95935341274,2286.9828032377,1668.72834496285,1135.23317207944,848.304414856926
205.18508831243,175.671154548013,197.196162467915,621.34826799936,593.281383795084,692.956640726373,1060.02274491028,796.6360298102,826.423325263152,1171.00975927959,752.158906517146,1900.167725731,854.443319281432,1489.63317898032,2732.05814939878,1993.48367094593,1356.16369080546,1013.39502269092
196.30479348971,168.068206121964,188.66162384707,594.456665628048,567.604500332144,662.965868396752,1014.14555875113,762.15807203413,790.656190150809,1120.3291177758,719.605893535832,1817.92953895101,817.463494641503,1425.16269569205,2613.81621457294,1907.20682272135,1297.46969163978,969.535858034336
186.777685597208,168.972940526648,179.505455963375,565.606362534696,540.0573924964,630.790661439343,964.926820965035,725.168846991127,752.283888101868,1065.95705588969,684.681820282592,1729.7013782899,777.79017452953,1355.99638281268,2486.96190477884,1814.64583707056,1234.50060402984,922.482128163864
261.507452863309,223.892079805805,251.325603558881,791.905514391602,756.13439935378,883.170056613179,1350.99412086209,1015.30896191438,1053.27273318867,1492.4465610337,958.62307251221,2421.75504105031,1088.98408689976,1898.53064635311,3481.99556605128,2540.68578472857,1728.42439655375,1291.56730300369
247.350411630137,211.771395018866,237.719769791708,749.034694086998,715.200094223035,835.358513307335,1277.85632205215,960.343909557945,996.252463401867,1411.65105302229,906.726783454173,2290.65022702916,1030.03053719513,1795.75125575231,3293.49327190032,2403.14250242015,1634.85392587496,1221.6466511682
130.418833212938,147.579201246061,125.340947700713,394.938622479065,377.098874376753,440.454017852796,673.766942361185,506.354249998096,525.287518246264,744.312014787654,478.083898715475,1207.7761582819,543.09746221711,946.834015647739,1736.53864929961,1267.08922432967,861.998733218303,644.129636954436
207.903529764151,177.998573915194,199.808760813059,629.580342277161,601.141607554559,702.137434866385,1074.06669807098,807.190443989038,837.372383221225,1186.5241492198,762.124055381397,1925.34253133376,865.763606522504,1509.36892398453,2768.25444506005,2019.89479413719,1374.13113484697,1026.82121783653
208.092578311628,178.160429617643,199.990448714402,630.152825338715,601.688231019129,702.775894744103,1075.04335656924,807.924429511778,838.133813452472,1187.60306628874,762.817061632087,1927.09326259531,866.550853148172,1510.74140670769,2770.7716436977,2021.73150262079,1375.38064463346,1027.75491559515
259.929192009337,222.540836844265,249.808792633017,787.126172695127,751.570945005634,877.83991128657,1342.84054393127,1009.18132627061,1046.9159769848,1483.43928434566,952.837549948725,2407.13916246885,1082.41180402164,1887.0725537963,3460.98087895372,2525.35213028632,1717.99293643947,1283.77238132065
195.671592617928,167.52608520508,188.053076788345,592.539185814026,565.773634880269,660.827405252943,1010.87433016573,759.69965445263,788.105849020654,1116.71538343215,717.284732289456,1812.06562422718,814.826683852243,1420.56568995774,2605.38508726155,1901.05493513192,1293.28457254385,966.408522529084
158.184958025475,135.431548349904,152.025992431157,479.020919605131,457.383095257004,534.226527026502,817.21169305618,614.156895969099,637.121050526681,902.775787181032,579.867796604858,1464.91128769766,658.722725453986,1148.41465248955,2106.24713150572,1536.85208514223,1045.51796755856,781.264615504119
158.960422145294,136.095469292501,152.771263687551,481.369205690188,459.625307056475,536.845445466887,821.217878942448,617.167654025416,640.244384886863,907.201430680508,582.710460509938,1472.09266673969,661.951956885819,1154.04448208142,2116.57250692916,1544.38613682687,1050.64337063473,785.094579395566
223.338374753864,191.213262477181,214.642646770813,676.320650162466,645.770611881695,754.264411647063,1153.80585888342,867.116600097507,899.539259119619,1274.61219823241,818.704463954006,2068.28076598976,930.038258711278,1621.42510408123,2973.77081267562,2169.85262832308,1476.14720492505,1103.0528544395
229.42168849823,196.421549091671,220.489105377253,694.742341962033,663.360178579747,774.809143681204,1185.23334216931,890.735211709393,924.041002470397,1309.33021708066,841.004420795878,2124.61681135061,955.370736966481,1665.58964871888,3054.77068955429,2228.95529857254,1516.35465512399,1133.09792214257
175.242499134936,150.736307523461,224.128549812541,506.628719130223,483.743824576363,565.016035909101,864.310714556229,649.553096358101,673.840762581545,954.806193220805,613.287785637737,1549.33970302896,696.687424285818,1214.6021616358,2227.638173477,1625.42672255327,1105.77514896105,826.291870052136
160.517789284668,137.42882390262,154.267994400119,486.085276349358,464.12834837943,542.105027974342,829.263515218897,623.214169320811,646.516987543142,916.089465059556,588.419391769181,1486.51505386193,668.437232978986,1165.35088734579,2137.30899231281,1559.51679757588,1060.93673447049,792.786308460892
233.766057330625,200.141021568185,224.664325268423,707.898103288355,675.92168182444,789.481063833552,1207.67712603534,907.602327965912,941.538802949787,1334.1239208653,856.929826181601,2164.8489233032,973.46180272503,1697.12954281006,3112.61635645999,2271.16318219202,1545.0686095269,1154.5544606644
130.684316316705,111.886613776322,139.837809422343,395.742567190961,377.866504151765,441.350614585381,675.138475403361,507.384994520059,526.356803695906,745.82715074608,479.057095562626,1210.23473083049,544.203001933769,948.761409315001,1740.07358101974,1269.6685357047,863.753434540958,645.4408397235
137.288226497635,194.04498955277,131.942879670361,415.740746331036,396.961346778119,463.653519013152,709.255452688138,533.024834291205,552.955351652535,783.516260295306,503.265433026517,1271.3918894361,571.703377237057,996.70545728373,1828.00524689321,1333.82908079281,907.401748745354,678.057097379914
200.505743317986,171.66488906126,192.699008784102,607.178120784558,579.751315424175,677.153430001761,1035.84841447434,778.468360565105,807.576342365091,1144.30431640069,735.005559540595,1856.83348341772,834.957326892806,1455.661375196,2669.75224436902,1948.02131345266,1325.23572313291,990.28405997027
261.030613524744,224.527674665304,309.015120119109,626.427815890057,598.13148374201,698.621590037458,1068.6884748645,803.148562432051,833.179370262168,1180.5828126847,758.307836809283,1915.70167578817,861.428428895002,1501.81099207147,2754.39283821143,2009.78048272991,1367.25038528882,1021.6795690799
253.233897749304,217.821264105072,318.081250616117,645.730382233007,616.562135053897,720.148714549249,1101.61873380695,827.896550973336,858.85271946875,1216.96095153349,781.674116142828,1974.73155561184,887.97223646016,1548.08736354428,2839.26590601826,2071.70927982131,1409.38044497009,1053.16130913543
192.183247791527,164.539505779862,184.70055142313,581.975664683442,555.687277909676,649.046472571726,992.852918919487,746.156071943934,774.055853697848,1096.80708566526,704.497303866851,1779.76093625075,800.300321547932,1395.24048608513,2558.93745800513,1867.16378589074,1270.22847897738,949.179827629376
