Name,sfGFP/OD600,Error,Unnamed: 3
ML801,14772.202856126,180.67035761680017,
ML2130,14738.163533085299,394.5015612543002,
ML2847,14730.75108728925,137.64180806705008,
ML2672,14651.301514319599,300.8279013291003,
ML621,14640.223472916849,542.4303097840502,
ML1842,14622.82983770385,261.8661790676506,
ML1771,14609.672402384549,117.42311418464942,
ML3025,14600.65672455775,449.52816714855,
ML1610,14594.879701741349,56.552175608950165,
ML953,14578.26862602805,1134.8723996129502,
ML1547,14556.8643532606,154.64007151819987,
ML2852,14546.7851842222,142.1874830728002,
pTrc,14530.550559662528,465.9984705190059,1 mM IPTG induced
ML487,14511.271746477902,16.74220599650016,
ML2787,14506.42128850675,10.97858017345061,
ML1733,14493.2154614891,144.0394404716999,
ML2811,14484.6117678935,179.25377832499998,
ML124,14453.6914692711,126.68153250510022,
ML1770,14428.8722154798,88.81267198000023,
ML1997,14420.6294447538,72.91982782369996,
ML2275,14414.997248602202,189.30110790849994,
ML765,14404.495899018752,241.68981033574983,
ML1751,14401.49125294375,123.94760453915023,
ML654,14388.0957234079,380.56099300999995,
ML1030,14376.984628140799,60.65055570919958,
ML106,14366.02824804635,15.829835347949484,
ML1740,14352.8125325173,126.03734307020022,
ML463,14318.0986725334,319.3463331697003,
ML3647,14303.667879188699,211.95712081130023,
ML1937,14286.77615786855,16.812910290849686,
ML2036,14279.37919241855,322.26915922985063,
ML2710,14271.677754724049,401.05588195775,
ML2671,14258.718621552049,725.7694859970497,
ML747,14254.5655746395,96.57946352840008,
ML526,14237.014280050651,83.29392027955055,
ML90,14234.9627066792,948.0628845096999,
ML2999,14234.08157402675,152.77051194034993,
ML305,14220.481762344301,313.1969941323996,
ML1714,14204.49844663735,99.04951656894991,
ML61,14199.9037094753,284.48263765609954,
ML110,14196.2110131659,44.60936394290002,
ML2816,14178.58181485155,71.89256845015007,
ML2690,14169.058683670151,363.79552577545013,
ML2829,14163.2972152509,32.121746767100376,
ML774,14154.22182384105,159.9926399993501,
ML2152,14150.2775826295,132.4972557009005,
ML336,14109.88932890385,592.3481926107497,
ML99,14098.75730047895,67.44614588015065,
ML282,14064.082813790701,537.4317913300993,
ML1305,14052.6701941,14.647380411800441,
ML28,14033.0332028521,234.43835507689982,
ML2197,14018.70380605585,72.41341006135008,
ML1364,13994.31424144725,149.4252307593497,
ML988,13971.84376180975,333.18121615084965,
ML1631,13943.8722557004,5.107336136299637,
ML2242,13940.474675078101,14.33831144170017,
ML881,13933.6983414284,47.836569131300166,
ML2121,13909.17583098155,9.066660675849562,
ML2888,13906.2877947283,72.61639513400041,
ML2840,13899.71846550545,306.73314739775014,
ML2449,13896.52487959235,255.30758114064975,
ML3133,13884.690870850849,86.6139477739498,
ML1217,13884.1270344584,181.44673603339922,
ML2713,13883.8988046,89.39001009119966,
ML3427,13866.9672660539,338.90020991980055,
ML1243,13864.829206404349,334.3632565835496,
ML2117,13821.807366842,172.8466278119995,
ML39,13808.310253935699,65.08628817249974,
ML2596,13807.5806170165,305.08721719250025,
ML470,13805.7370770416,272.19075116299973,
ML1398,13782.06328661155,72.05647925965059,
ML1737,13769.92212286905,211.4515674685499,
ML3371,13757.676351224949,91.99685138945006,
ML898,13750.010430487098,513.5554609858,
ML2718,13746.1700400982,9.688027297500412,
ML1948,13745.058718374949,81.54815755925028,
ML2320,13723.57091891065,105.18120952525078,
ML607,13715.30291177805,106.47454831244977,
ML3283,13701.9421323821,2.918772284249826,
ML1411,13701.88747218715,132.37201077974987,
ML2616,13691.55834698235,153.41479192785027,
ML2026,13679.433089458998,122.8821376113001,
ML860,13648.82996683165,134.86160601035044,
ML3478,13621.61582305515,111.92649669405,
ML80,13573.551660786401,84.25744984269932,
ML1264,13530.97887266295,309.8401497941504,
ML1407,13525.0949977667,207.01719456299998,
ML340,13520.38981385375,351.8970688137506,
ML1259,13518.869744117299,41.736316488800185,
ML1981,13515.0960894251,103.05358647349931,
ML703,13511.5927089242,170.61192314849995,
ML144,13507.70744506395,70.5149229255494,
ML62,13503.32453674595,148.2563683997496,
ML3023,13486.8767638819,80.82613618070081,
ML2685,13478.23118626275,270.0074234131498,
ML71,13476.456434788299,100.5828401362005,
ML398,13440.7508776363,343.2056579980999,
ML992,13418.59007683345,239.0068410572503,
ML2354,13388.40923739865,219.91573752615022,
ML2879,13383.25250012095,246.51156521484972,
ML1246,13378.3604764974,550.5787614016999,
ML2350,13373.097893339549,94.98721304344963,
ML3227,13372.6937269373,100.73749065095035,
ML1135,13328.5347834361,287.44682047310016,
ML279,13320.013793697999,301.9957756800004,
ML6,13260.33518378335,545.2203717722505,
ML1377,13255.88187156555,219.8726214829503,
ML1960,13238.510520487249,559.9390919158495,
ML3623,13234.366739086,20.6737930279005,
ML863,13228.0022760879,435.59219395820037,
ML2473,13209.075201127951,101.16576272744987,
ML2332,13191.53241437295,297.16036003414956,
ML3065,13189.881628937299,102.33848491469963,
ML3189,13158.66929561965,16.574565799749507,
ML2268,13136.562459708352,407.31535546124996,
ML730,13135.14214873035,72.68917657084967,
ML1238,13133.56632807,394.3025243889997,
ML2432,13126.44410084125,216.45086826735042,
ML431,13118.9281374242,448.9319791452999,
ML370,13078.6005047079,65.91878494299999,
ML675,13072.17078101665,166.0526375567497,
ML2001,13050.49797311375,177.78485516904948,
ML734,13039.830424995002,18.806658998700186,
ML1370,13021.0392967102,38.10414312660032,
ML1216,13020.555220529499,202.49413155210001,
ML461,12988.428064768701,46.489236360200266,
ML2284,12983.7393619458,198.71383727190005,
ML1645,12970.8438176847,172.29932545839984,
ML234,12965.41298604825,325.17364423824984,
ML824,12953.18766294735,130.19392361895007,
ML1598,12951.92863418695,387.93637778774973,
ML2512,12894.5931626099,273.6170463067001,
ML2982,12890.3011600764,157.0922048524999,
ML2032,12878.4941142608,57.77907745740049,
ML2453,12816.1538085628,217.15883368839968,
ML2265,12815.8383881146,446.7610813814008,
ML584,12814.177483995001,260.4268867661003,
ML778,12811.65861088105,106.07024195785016,
ML2248,12807.013986422451,283.1921991445497,
ML2331,12789.5973340459,451.46783764300017,
ML400,12781.9009662635,540.4674547891,
ML970,12779.744225323699,304.81877127109965,
ML647,12719.0426123593,330.9829108668,
ML3354,12716.13228066245,603.4902695432502,
ML2324,12677.330481288249,287.5686972031499,
ML2543,12667.8708716394,56.07441828550054,
ML704,12645.521540899801,225.4553887498996,
ML1924,12639.5034320475,111.11794326319978,
ML939,12614.0940422886,225.4964013974004,
ML1366,12603.06159534545,85.21295184234987,
ML3158,12581.605622273699,29.536752515300577,
ML3242,12552.1765056649,30.261474810649815,
ML1641,12550.865719980051,168.57872446434976,
ML3557,12538.515406162449,341.5457091927501,
ML397,12533.3251547275,56.37843341600001,
ML2972,12521.9289294665,50.349982098099645,
ML1999,12517.48926140545,145.31826392014955,
ML1462,12500.79988919595,9.590800745850174,
ML2065,12446.33345396245,8.508121400249365,
ML3421,12425.898136926899,2.1313207834000423,
ML1447,12418.24128412575,159.48283298864953,
ML50,12411.9861194958,74.76884739159959,
ML1268,12402.384185098701,347.2317903237008,
ML1350,12391.42059485615,131.6057209333503,
ML2795,12386.3883793417,31.549669664299472,
ML711,12383.7320466534,248.9005859791996,
ML3102,12360.1919319729,783.8971804957,
ML1155,12339.15304975135,192.24153055265015,
ML1347,12310.860475510552,30.98192182574985,
ML2959,12310.62997126015,31.999510811549953,
ML2238,12298.29424307035,155.43710021325023,
ML2874,12284.82630059695,134.70353665445055,
ML2397,12283.605528818149,242.34602827525032,
ML31,12271.28827483195,46.67289021655051,
ML2452,12259.22376236225,205.50475409775026,
ML614,12251.99968991595,248.71561766635023,
ML1603,12227.44362316625,197.40607623254982,
ML1112,12215.455165825,71.60365770439967,
ML645,12199.965720162301,26.05267668400029,
ML2214,12194.52931022715,66.31752720095028,
ML1103,12184.450709172499,354.53868571210023,
ML560,12179.93706146115,79.42756632454984,
ML830,12136.7745255709,40.77452557089964,
ML3096,12136.56396533935,86.1164470317508,
ML1010,12124.596692881601,161.95301472069968,
ML3097,12124.15940258425,117.58045521584972,
ML2725,12122.62012577035,147.98640611145038,
ML3635,12119.88996503195,549.6420311476495,
ML273,12102.968921493899,154.8732019118006,
ML677,12093.194527275551,125.32304133174966,
ML2865,12079.00247169425,356.15602974664944,
ML1120,12070.3621507112,320.9421971149004,
ML2845,12058.632519659499,271.0677528201004,
ML3400,12050.20139286085,48.538536905749424,
ML2292,12026.979990675001,262.0759825915002,
ML5,12023.9429437455,285.4959145093999,
ML3468,12017.89671066235,16.040992731450388,
ML2056,11980.5394938025,58.861172124199584,
ML1352,11974.09278659485,189.63634141995044,
ML2553,11947.6885376192,81.91672553870012,
ML1287,11930.141999503401,16.61340815049971,
ML2680,11906.333323977651,102.53585562325043,
ML2306,11883.40553885265,211.70128402814953,
ML2295,11876.6001463047,135.85215335389967,
ML3237,11839.5860284605,48.87684674329922,
ML547,11830.4173318425,157.16030790910008,
ML1749,11815.9201141227,104.0798858772996,
ML2570,11813.6763003577,42.82242538240007,
ML1812,11811.1899534512,148.79522624499987,
ML3388,11810.1445833075,151.33214221419985,
ML2769,11805.0812925506,30.09876285110022,
ML3620,11801.644267150099,43.359666760200525,
ML2561,11800.774506042551,112.68703241895037,
ML3619,11795.1643818228,162.34386900229947,
ML928,11777.814276238802,439.83076323939986,
ML444,11772.933070477651,194.4172853197497,
ML966,11765.66507893925,156.3956872430499,
ML2095,11764.5454294001,169.46577624419933,
ML1959,11753.98061468575,8.133922759150664,
ML2058,11752.931323283101,86.2646566163994,
ML2607,11750.55108323055,324.9206148826506,
ML3414,11741.06879018165,10.0469882378502,
ML2917,11738.14202548245,155.62971021154954,
ML1461,11713.59993671555,37.25460183364976,
ML823,11713.04213547285,135.14268300895037,
ML2740,11703.96661278015,121.85462480575006,
ML1934,11579.8474383837,95.93102608029949,
ML800,11578.27000600395,79.03336478255005,
ML3066,11560.812270083501,66.89703718379951,
ML380,11552.2741304795,40.64622350279933,
ML2676,11533.1115073748,346.81242633889997,
ML1673,11527.384965516048,60.537874852950154,
ML771,11472.2742794607,130.84530459479993,
ML2361,11469.9654813819,188.25653612160022,
ML3430,11461.873535276201,66.11768316510006,
ML170,11393.73291013836,1569.871942547942,
ML1543,11382.76370200255,39.391986620250464,
ML789,11378.446033716049,123.98705630825043,
ML663,11366.0743540017,442.63776721039994,
ML333,11331.00712709995,102.0914644493505,
ML2063,11304.9621980853,157.58840920209968,
ML2605,11294.30621446505,416.36188898325054,
ML2423,11251.167876655101,203.9743552924001,
ML2678,11230.665503291799,197.90592527960052,
ML1099,11218.66799834465,225.31251661705028,
ML914,11206.64367431175,612.6670987400503,
ML480,11201.15464097115,613.2149424786494,
ML3437,11200.5562422744,23.176761433899628,
ML606,11177.159408438249,92.32274339685046,
ML1452,11175.04521141155,12.413094125449788,
ML2151,11174.5842508236,247.95553482109972,
ML1678,11174.1701567609,82.62086098630061,
ML1138,11151.3994753598,85.9142797687,
ML3323,11146.8303828389,50.53803821370002,
ML2513,11116.01545468345,53.956927942749644,
ML1306,11114.74303419565,615.5525323068505,
ML2439,11102.106720267,45.46609526700013,
ML2551,11095.48963370065,245.46045649774987,
ML2749,11072.3660570183,186.73146845480005,
ML3057,11065.2369109922,237.52054539500023,
ML2033,11060.438589063051,115.21839572255067,
ML1969,11054.05100611595,315.5389711050502,
ML896,11050.68239415505,24.173651910250555,
ML3655,11037.990193994301,285.36309941889976,
ML2179,11009.5989560824,13.901353132199802,
ML1113,10987.7308919695,68.4135917368003,
ML1279,10978.38194554175,151.34007869205016,
ML2273,10973.657414028348,155.54996925065007,
ML2727,10964.3349759537,6.396731363400249,
ML1649,10945.76538379795,173.8543679844497,
ML458,10942.8165992026,166.11757007640063,
ML1885,10935.6158611803,37.12013005140034,
ML2798,10935.3363072623,157.64901084539997,
ML1297,10913.189306500899,320.68166124099935,
ML2695,10912.314718815549,44.29277625345003,
ML1655,10900.34497929235,145.17422412154974,
ML2666,10865.24708766965,51.22623019574985,
ML1832,10861.3025379424,131.64374529149973,
ML1245,10836.2721213455,3.669141503300125,
ML2761,10808.3090445544,193.52581783089954,
ML3111,10794.1836138795,5.30877190730007,
ML1478,10777.79694957015,73.4141230942505,
ML3295,10775.1771526734,27.37710967319981,
ML1835,10725.1969813559,135.1586671797004,
ML2003,10694.4375793314,234.0149997034996,
ML265,10681.27234020655,379.8209073818498,
ML494,10672.8617909534,136.0328271581002,
ML2647,10666.946468166,193.6595924400999,
ML3021,10661.74195039225,41.094054539949866,
ML2884,10598.369203321901,183.6405211514002,
ML973,10587.7035697777,97.73745041359962,
ML1913,10584.827325471651,74.99295694164994,
ML674,10578.201116954551,413.55874178585054,
ML968,10572.345870594349,100.79126152835033,
ML3082,10555.74486232195,109.4756727467502,
ML866,10554.6633220657,264.0501282266996,
ML3572,10552.000187943599,298.0625473135997,
ML1651,10539.4209062152,77.28996911640024,
ML2257,10528.1373718723,313.8079168814993,
ML1054,10517.61118737845,200.06543926215,
ML1225,10510.24788032915,74.48104388315005,
ML2138,10475.8097746153,74.76640976370072,
ML122,10467.409155751051,111.77164257925051,
ML2190,10464.731436830749,7.6522840994502985,
ML3200,10462.17410529915,21.42973703275038,
ML3291,10451.2779552716,51.94748338839963,
ML497,10449.9318734635,97.26729666100073,
ML1098,10435.68922334,123.6935267289,
ML203,10410.4185531731,183.85877624729983,
ML2494,10370.5453107467,221.55995241120036,
ML1833,10334.834549997999,170.21595505250025,
ML343,10330.272558384298,224.30490640439984,
ML795,10326.29822611495,161.6119638677501,
ML2384,10317.5595460163,174.7692838439998,
ML180,10272.7437073303,255.4675771835,
ML2082,10261.701904856349,165.80738882394962,
ML1110,10230.5844180559,131.44648702139966,
ML3090,10217.372928228451,59.75844473535017,
ML2833,10190.2514551525,164.8948782904008,
ML2071,10166.44993673715,137.86943499055087,
ML1166,10123.9128833697,107.74734829049976,
ML10,10120.434831631686,223.72727837151524,
ML2098,10119.40517596907,136.22886372142966,
ML329,10113.89059957563,170.6748195397704,
ML1745,10058.593192118526,109.34173309797461,
ML2490,10049.37228617175,42.94555095324995,
ML327,10039.908008658005,263.1222943722951,
ML901,10030.51306878019,513.24856995351,
ML171,10026.31893114997,68.98104719092953,
ML446,10018.827771150944,280.7650153528548,
ML1890,10017.536379615634,108.36290095986533,
ML1334,10013.336479469799,10.353185913699235,
ML518,10012.79251988382,24.286772757379367,
ML77,10004.55123001158,460.50394602622055,
ML517,10003.185869096686,237.46453740741526,
ML2260,9986.38279736714,115.22323344245979,
ML3361,9985.413910048244,157.11005989215482,
ML2765,9976.450575240506,138.99933986989436,
ML521,9973.13355471751,327.04301973809015,
ML1757,9969.739475586066,324.67421339233533,
ML19,9968.02850019151,48.703234331590465,
ML3084,9960.560228511114,79.86608534408515,
ML848,9956.058379966715,197.99386383768524,
ML1476,9951.18578856076,233.0893957144399,
ML2363,9914.525314475255,211.79047499844455,
ML890,9913.124418243871,86.87558175612958,
ML668,9907.833559171566,288.05282672463454,
ML1486,9905.8467954125,113.60845750580029,
ML3369,9903.891685138886,21.45491990910432,
ML2610,9900.923077099826,216.61481340437513,
ML692,9890.091700623569,295.8995934009299,
ML3219,9882.78197447252,9.515601364900249,
ML3465,9861.57253599114,44.10393933149953,
ML2136,9838.833281574734,63.22352547717492,
ML193,9832.82646602046,550.9318900082399,
ML1789,9808.40168738029,76.07698560549034,
ML2484,9806.70350413927,230.83168510062933,
ML670,9795.20354731262,112.33557075280987,
ML2,9790.18507700008,340.4889257509203,
ML2586,9786.820835045935,423.74181597236475,
ML2869,9772.361518401642,313.9694168501601,
ML3650,9771.270308252006,317.7707876383947,
ML2079,9757.53292756523,296.1023525301698,
ML3180,9753.08519757515,313.87029671395067,
ML1470,9743.477850098985,121.24363531215567,
ML2814,9738.64004808696,57.89348620091005,
ML418,9736.335773239349,206.84604494247014,
ML1696,9734.05721944078,357.8968035477201,
ML722,9729.240613628386,41.444965567835425,
ML1079,9718.73710728216,169.3868169863399,
ML937,9702.989290196834,226.41416903366462,
ML1907,9697.841564079785,380.0027472974143,
ML412,9670.850687275084,183.0623562031751,
ML2102,9660.106037803585,187.3955845195851,
ML1510,9649.418512767199,12.172011767489494,
ML2901,9648.244817886116,16.55965138762531,
ML3061,9646.45895837784,108.56616725030017,
ML1063,9629.744383921647,166.72780061024514,
ML2855,9609.955593581853,39.5289425006149,
ML888,9609.65880328035,401.8156660254499,
ML318,9608.439599972535,41.659803605994966,
ML3399,9576.928079074001,243.59474574067008,
ML2187,9542.498486265615,151.9952970381146,
ML1421,9542.232137817446,406.38446297306473,
ML685,9527.976609203295,156.81096503151457,
ML1163,9517.324880718965,110.44469092062536,
ML3556,9479.787343944945,475.51991862488467,
ML1761,9472.404244440804,94.05145176172573,
ML304,9469.251460285916,79.1935157906455,
ML1498,9461.21749079379,126.65187157012952,
ML1180,9430.720979102634,137.82247254975482,
ML785,9424.30805950594,85.03773488658044,
ML3299,9414.368033025785,11.861475170935591,
ML3509,9392.395272696584,47.81383207361523,
ML2508,9377.30016110444,65.6293285722295,
ML157,9376.570891067779,105.95778324536968,
ML2062,9370.738163189973,113.13280455196491,
ML1674,9361.03587134515,126.93663724591988,
ML1656,9360.638984803794,189.87731404212445,
ML1708,9352.652155255655,154.18934987547436,
ML401,9313.631431946285,27.18203228933453,
ML960,9298.057248884175,43.11278938810483,
ML1214,9296.26454844569,12.784309605769522,
ML2267,9296.196453347206,6.613120013875232,
ML2824,9263.15386148022,275.3076769813206,
ML3279,9257.0933506606,12.840787275104958,
ML1704,9251.712519477034,176.38112600791555,
ML2948,9236.053442674385,7.962902918145119,
ML1726,9226.092394540985,122.91303041380525,
ML3253,9218.68625051,80.38908057271055,
ML245,9215.720070482446,157.4241063568852,
ML2637,9208.287150550275,85.48013300641469,
ML141,9192.19605832195,114.58411802344017,
ML1587,9177.73207329524,170.01818830224965,
ML2154,9166.965888689405,118.49192100538494,
ML1444,9157.318688898526,103.80890754064512,
ML142,9147.225530287866,55.04022378341506,
ML3280,9132.59229853116,56.376022561429636,
ML2890,9123.172369206284,89.0814601153752,
ML2013,9087.66543398307,83.80111453266,
ML2328,9072.12649500198,258.50230824346,
ML415,9071.96436479863,166.22936150265014,
ML3531,9044.747211636035,353.93281769664463,
ML2919,9043.726326038686,5.990476982085056,
ML2401,9033.28370195605,198.99546925441973,
ML1355,9029.3257664301,64.63396511352039,
ML2509,9028.137076426814,48.545239692125506,
ML486,9022.115976883746,38.531537936135464,
ML2008,8977.174389402655,29.18731917050536,
ML202,8955.422996597425,58.9616597691147,
ML2799,8949.476637330536,161.0354920495147,
ML1006,8945.50898446617,105.64394423778049,
ML3644,8944.45622400155,237.09536224212025,
ML1800,8923.049253755626,29.970880472565113,
ML2362,8917.666611268076,226.75752035898495,
ML3651,8878.87541410379,303.3016868550403,
ML2867,8864.695349890135,211.2235783132346,
ML990,8855.883447551634,10.522622809364293,
ML1646,8844.50533201504,122.59993114284953,
ML395,8842.55417539299,268.19098722537,
ML1177,8830.803699589349,107.24939775577968,
ML435,8823.333906638905,4.832146960674436,
ML1569,8814.308898993124,30.72034077295484,
ML2743,8813.519357166255,50.833955136584336,
ML1456,8805.26573615752,57.39520804849053,
ML3015,8768.74483597701,194.05603929650988,
ML2090,8767.06953910198,18.622334133040567,
ML1854,8764.44661504398,106.72849423861044,
ML1787,8764.23552645239,31.722935517859696,
ML312,8746.440410418309,122.13101815311984,
ML1688,8735.52568836337,85.79306804251064,
ML160,8735.150363917375,27.90002192011525,
ML3035,8730.808628412364,29.04800241200519,
ML45,8722.659294964044,11.333720169835033,
ML1463,8704.513421829695,197.74221726804535,
ML3229,8686.31368631369,28.024007740805246,
ML784,8682.602281964055,38.53448535388452,
ML2683,8681.544980377204,112.94862827569523,
ML2087,8680.652776207171,267.99587244148006,
ML2005,8668.536491003106,261.4808600668757,
ML44,8657.68952014108,40.050592853270246,
ML8,8648.47638689425,55.90928434779926,
ML3052,8636.766656718944,270.19495681391527,
ML459,8636.401102444755,66.85421098005463,
ML579,8596.55335770213,63.67939847157959,
ML74,8581.302339655565,26.786921153365256,
ML1677,8562.925850789059,107.46154251362987,
ML2584,8506.58662738214,88.96210630934002,
ML1784,8500.693809079847,53.585940398234925,
ML2255,8494.643217377841,191.12169697537956,
ML3106,8467.175908368285,34.90453545973469,
ML1204,8447.85404457114,23.71322311262975,
ML552,8425.11578226948,450.76814847911965,
ML2781,8400.77213886534,68.01056082074047,
ML34,8393.946641906216,83.31110364421511,
ML3179,8390.60685148127,35.34369358653021,
ML1389,8382.73844756291,94.82565500119017,
ML786,8362.753177110866,61.684121924504325,
ML1438,8356.61919339811,54.801011579929764,
ML173,8341.495739413494,43.188675782434984,
ML576,8317.709931860634,49.45491310925445,
ML3225,8312.51369712908,0.11956253526568617,
ML3381,8291.578130634116,85.73668418070429,
ML3476,8280.042153219601,58.35395856655032,
ML1936,8245.547287324585,58.71627856688474,
ML1662,8240.240223561084,54.868922611894504,
ML3095,8239.85824775764,49.40131286074984,
ML2675,8237.707674981975,131.4882480078345,
ML2318,8231.22984714371,168.5732055397002,
ML1248,8195.371956247254,2.020015115565002,
ML3141,8191.808735090515,10.24605943003553,
ML3396,8188.20319094156,17.84868225729042,
ML490,8179.9494579669745,64.5132163562348,
ML1554,8165.663187514525,173.41727225559544,
ML1830,8163.86947481256,81.60856136314987,
ML1415,8152.411872680044,83.91527232748513,
ML1029,8151.746027189465,196.24392255927523,
ML3134,8149.94283260559,27.413188336819985,
ML3199,8140.163545662364,32.73069119640468,
ML3486,8138.32696909914,19.225114234190187,
ML3118,8136.973999018515,59.2643875665749,
ML3301,8114.661054797385,10.66945815872532,
ML2701,8073.56929237889,192.64093718211961,
ML1775,8071.962793495755,103.91167528489495,
ML555,8061.29027705174,23.525044425689885,
ML2126,8034.887841234155,132.47617550224504,
ML3533,8023.917502775204,115.79396267657512,
ML2162,8007.36072993404,71.31421830612999,
ML1157,8007.253200727865,88.15699081532512,
ML1288,7985.395715736855,378.1422880499954,
ML808,7977.526240474045,50.73755494991474,
ML739,7976.58053996329,40.5892191062203,
ML3411,7963.682756053775,59.256590758044695,
ML627,7960.680269717001,106.7646070664,
ML3169,7955.85957144735,11.382312144339721,
ML2835,7952.552199631766,131.02988992047494,
ML365,7949.6219349177045,322.5032908499047,
ML2158,7912.61424058013,111.9024968078902,
ML1211,7909.053997873994,150.7404586815951,
ML2985,7889.8142132157955,89.22770295186501,
ML1418,7889.446164202385,15.43041617088511,
ML224,7882.33763647703,223.18644284307993,
ML214,7881.236605872985,11.394271086004665,
ML3448,7880.475708239205,102.69793046142513,
ML1534,7877.542682232535,20.78016892050482,
ML208,7867.034300098056,126.5140869987149,
ML1904,7857.847784703819,27.71079840245011,
ML2651,7837.827472896075,112.02503447855497,
ML2821,7819.148936170215,37.9939209726449,
ML2398,7809.233727073185,151.86837989602463,
ML1871,7796.721980905025,43.70993271225507,
ML2744,7794.665964819935,195.85910426810503,
ML2763,7784.840581126415,107.28589128524482,
ML987,7782.42139083287,66.08274665916997,
ML2625,7779.932346022029,163.78367572404977,
ML1802,7776.787202232155,47.33514743763499,
ML1653,7765.307897560309,82.27414043624003,
ML1926,7759.72694245869,50.83206375248983,
ML1195,7759.4511206098705,109.91124330926004,
ML1863,7756.21313002608,48.80902654704005,
ML601,7755.63537914408,132.60845249598015,
ML1903,7737.814025501245,144.69081633219503,
ML3070,7732.29370596115,53.621786996599894,
ML2573,7724.0005446461855,217.8880752085347,
ML152,7722.98788302567,45.27542979210011,
ML194,7722.3703956572845,416.2382076353347,
ML3415,7714.011828754359,21.704136446669963,
ML2961,7691.84192032272,76.16068638955994,
ML3320,7681.301955155195,128.98743391232483,
ML1511,7679.3966226313405,114.86981918990978,
ML2076,7667.774121269214,30.046979648215256,
ML1660,7660.13628314134,110.84050849345022,
ML3028,7650.1537260429195,0.480523428539982,
ML1738,7646.55791636469,61.950929465129775,
ML766,7638.089549305125,213.9322459343348,
ML2815,7615.223762320935,34.42967183155497,
ML3477,7597.008757036905,58.808417478335286,
ML1606,7586.236259275525,6.474738166924908,
ML2123,7575.111249659974,89.45658090671486,
ML2766,7556.462097473164,17.153921372535024,
ML1702,7555.741180891049,252.33247349989006,
ML1369,7533.070554849135,155.65265111544522,
ML2307,7522.915580192081,117.21180834295001,
ML2209,7522.5461626819,214.99417435647,
ML1431,7518.118964527175,89.38464297643486,
ML1396,7516.6033732836695,106.7570264664896,
ML749,7512.30743363281,38.82893000355034,
ML2756,7511.572673299164,63.791994447994966,
ML3523,7493.059721975755,30.03640786194501,
ML2200,7471.817543317475,38.3627940879951,
ML3173,7470.453184731605,28.85140497632483,
ML1803,7468.4107235579195,15.973149241629926,
ML2468,7468.36208507878,36.66809600774013,
ML666,7467.0414983030005,189.80260816088003,
ML377,7455.99781999818,989.6229692222257,
ML3088,7455.656764891185,104.72232407243519,
ML2269,7454.1218772763805,9.237761956990198,
ML104,7453.3869182944,183.55407138540977,
ML1326,7431.96248653444,75.01425765161002,
ML1261,7431.183804807964,33.879568607705096,
ML1891,7405.21609822382,179.5548714370998,
ML1513,7400.6454816286005,33.97881496193031,
ML450,7393.873765005945,26.6682222807749,
ML2893,7389.99164929132,62.078370158530106,
ML49,7374.7295840354,23.593917982610037,
ML2696,7347.703260023574,122.58536476420477,
ML687,7342.13290160155,184.68097852463006,
ML2207,7340.080368457195,10.736811322355152,
ML2437,7339.02572810576,10.276719906869857,
ML2638,7336.09089999316,86.24069028675012,
ML1280,7334.558375776255,141.06157407049523,
ML2084,7328.290365441309,139.86744754408983,
ML2609,7326.723716266704,189.677408381845,
ML2367,7320.304506163765,55.460019830115016,
ML1147,7317.584013942155,45.164386192574966,
ML2293,7301.70698895878,63.157875906089885,
ML2820,7294.81609824478,40.619455558929985,
ML3532,7283.70876231511,140.01029352830028,
ML2523,7283.04181448283,32.23795596193031,
ML1013,7278.686316272186,81.33532289470486,
ML1361,7274.6095750128,76.19687660010004,
ML2843,7260.7601280167655,62.2771950205547,
ML2648,7255.038379432301,132.9779091075502,
ML1094,7254.033487914679,525.9980649363501,
ML1657,7242.44067486661,92.6287695778301,
ML3099,7222.9283721817355,2.2387170093247732,
ML1291,7221.70272520832,81.45436874374991,
ML1929,7221.50583431071,20.73363353850982,
ML1672,7203.28953704358,12.837025855119919,
ML2064,7195.583853246761,57.51069508086994,
ML1546,7188.472521939765,113.16108366116532,
ML54,7187.1607673168855,330.268756781325,
ML1541,7181.225423669835,39.64836273793526,
ML1474,7171.151981433501,23.049166256020268,
ML3561,7163.724472895035,168.7328201404448,
ML1659,7134.450815102689,116.31371089119011,
ML1550,7132.32950749006,14.214799937530188,
ML1196,7127.282211789256,90.24517475221501,
ML2415,7123.41311134235,76.58688865764998,
ML2208,7110.287301464825,4.156780700154741,
ML2156,7103.1215802396455,62.58103969910508,
ML599,7099.1993242994395,26.446114599010343,
ML69,7087.41354268235,65.3441818339702,
ML350,7082.086695362565,282.5455425091054,
ML242,7080.851990270305,146.61302762751484,
ML813,7075.008847474075,53.21048235145463,
ML2243,7069.742497549985,35.76637266476473,
ML1628,7059.92678502964,28.48784911670009,
ML1266,7054.660392323574,5.264701309385146,
ML2754,7054.154995331465,76.2527233115452,
ML2137,7053.141090184616,188.43679636879506,
ML2598,7052.031505222175,46.94460399284526,
ML1734,7042.67081272976,40.301144483310054,
ML355,7035.048998973834,290.0393402487848,
ML2142,7032.107725806814,3.1438559949351657,
ML1604,7027.648738542161,10.008165223529886,
ML3093,7019.74684031318,2.2795914048801933,
ML1567,7017.611399668745,3.6057974278451184,
ML1260,7007.045851639665,72.98932865936513,
ML195,7003.696796229295,92.25565211488492,
ML688,7003.286280559694,107.650606935405,
ML1084,7002.828618047684,60.00481408035512,
ML911,6995.342381154405,200.56719903935527,
